rand_ind,ind_t,date,adr,p,n_killed,n_injured,city,state,LON,LAT,log_n_killed,log_n_injured,indegree,outdegree,state_indegree,state_outdegree,prox_indegree,prox_outdegree,rand_ind_t,null_indegree,null_outdegree,state_null_indegree,state_null_outdegree,dist_null_indegree,dist_null_outdegree
1850,975,2018-12-18,3942 Park Heights Ave Baltimore Maryland,0.5375278407684164,0,5,Baltimore,Maryland,-76.6627714,39.3342369,0.0,1.791759469228055,17,15,0,0,3,1,1069,25,24,0,0,1,5
1851,421,2016-04-23,1200 block of Lee Road 83 Auburn Alabama,1.178350206951907,3,1,Auburn,Alabama,-85.42012209999999,32.5462556,1.3862943611198906,0.6931471805599453,27,25,4,2,6,6,1070,25,21,1,0,3,1
1852,421,2016-04-23,1650 South Hollywood Boulevard Las Vegas Nevada,0.9010913347279288,1,3,Las Vegas,Nevada,-115.025793,36.1526698,0.6931471805599453,1.3862943611198906,28,24,0,0,2,0,1070,25,21,0,0,1,1
1853,421,2016-04-23,West 141st Street and Edgecombe Avenue New York (Manhattan) New York,0.4828313737302301,0,4,New York (Manhattan),New York,-73.94516340000001,40.820878799999996,0.0,1.6094379124341005,26,26,0,0,2,2,1070,25,21,1,1,4,4
1854,421,2016-04-23,3732 SW Topeka Blvd Topeka Kansas,0.9680344001221916,1,4,Topeka,Kansas,-95.6873432,38.9989899,0.6931471805599453,1.6094379124341005,25,27,0,0,0,0,1070,25,21,1,0,1,1
1855,68,2014-06-21,2119 East Alcy Road Memphis Tennessee,0.5375278407684164,0,5,Memphis,Tennessee,-89.99202629999998,35.0779873,0.0,1.791759469228055,17,25,0,0,0,2,1071,27,20,2,0,2,1
1856,68,2014-06-21,Florida Avenue and U Street NW Washington District of Columbia,0.4828313737302301,0,4,Washington,District of Columbia,-77.04119509999998,38.917022499999995,0.0,1.6094379124341005,18,24,0,0,2,4,1071,27,20,1,1,3,2
1857,478,2016-07-24,1555 Main St Hamilton Ohio,1.1090354888959124,1,7,Hamilton,Ohio,-84.59931189999998,39.428343,0.6931471805599453,2.079441541679836,30,23,3,0,9,4,1072,27,20,2,1,8,2
1858,340,2015-10-25,2339 Stricklands Crossroads Road Four Oaks North Carolina,0.5375278407684164,0,5,Four Oaks,North Carolina,-78.357259,35.364437,0.0,1.791759469228055,21,17,1,0,2,0,1073,23,18,0,1,0,1
1859,340,2015-10-25,4300 block of Wheeler Road SE Washington District of Columbia,0.5375278407684164,0,5,Washington,District of Columbia,-76.98794389999998,38.8326983,0.0,1.791759469228055,22,16,0,0,2,2,1073,23,18,1,0,3,1
1860,340,2015-10-25,Seventh Street and Broadway Phoenix Arizona,0.9680344001221916,1,4,Phoenix,Arizona,-112.0645687,33.4067144,0.6931471805599453,1.6094379124341005,23,15,1,0,1,0,1073,23,18,0,0,0,0
1861,574,2016-12-30,95 S Turnpike Rd Wallingford Connecticut,1.184916910403644,2,3,Wallingford,Connecticut,-72.8451887,41.449432200000004,1.0986122886681098,1.3862943611198906,23,27,0,0,3,1,1074,24,18,0,0,2,1
1862,574,2016-12-30,3230 Possum Run Rd Mansfield Ohio,0.5375278407684164,0,5,Mansfield,Ohio,-82.49780009999998,40.6711999,0.0,1.791759469228055,24,26,0,0,0,1,1074,24,18,3,0,5,0
1863,629,2017-04-07,5600 block of W Lake St Chicago Illinois,1.0227308671603779,1,5,Chicago,Illinois,-87.7657871,41.8877402,0.6931471805599453,1.791759469228055,22,32,2,2,5,4,1075,25,15,2,1,6,1
1864,629,2017-04-07,3829 Mount Pleasant St Houston Texas,1.2542316284596384,5,0,Houston,Texas,-95.3662002,29.685672600000004,1.791759469228055,0.0,24,30,2,2,2,2,1075,25,15,1,1,1,1
1865,629,2017-04-07,1423 29th Ave Dr NE Hickory North Carolina,1.178350206951907,3,1,Hickory,North Carolina,-81.30467349999998,35.7671098,1.3862943611198906,0.6931471805599453,25,29,0,1,1,2,1075,25,15,1,0,1,1
1866,629,2017-04-07,1600 block of English St Saint Paul Minnesota,1.3345506928718538,4,1,Saint Paul,Minnesota,-93.0459403,44.991864,1.6094379124341005,0.6931471805599453,23,31,0,0,2,0,1075,25,15,0,0,0,0
1867,1096,2019-07-15,1572 Hardee St NE Atlanta Georgia,0.4828313737302301,0,4,Atlanta,Georgia,-84.33668270000003,33.7555946,0.0,1.6094379124341005,31,25,0,0,0,0,1076,28,15,0,1,2,1
1868,1032,2019-04-13,23500 block of Alessandro Blvd Moreno Valley California,0.4828313737302301,0,4,Moreno Valley,California,-117.25241559999999,33.917340100000004,0.0,1.6094379124341005,26,27,2,6,3,3,1077,25,17,1,1,2,1
1869,513,2016-09-14,16000 block of Saybrook Humble Texas,0.9010913347279288,1,3,Humble,Texas,-95.30229449999999,29.95855899999999,0.6931471805599453,1.3862943611198906,27,22,2,3,1,3,1078,25,17,2,2,2,2
1870,510,2016-09-10,3451 Northwest 36 Street Miami Florida,0.9010913347279288,1,3,Miami,Florida,-80.25223539999998,25.8089317,0.6931471805599453,1.3862943611198906,24,27,1,2,1,2,1079,25,21,0,2,0,2
1871,558,2016-11-27,100 block of Bourbon Street New Orleans Louisiana,1.1759785542901753,1,9,New Orleans,Louisiana,-90.06918780000002,29.95420630000001,0.6931471805599453,2.302585092994046,26,23,1,0,1,0,1080,24,20,0,0,0,0
1872,558,2016-11-27,Gregory and Prospect Kansas City Missouri,0.6238324625039507,0,7,Kansas City,Missouri,-94.55689840000001,38.9980331,0.0,2.079441541679836,25,24,1,0,1,0,1080,24,20,0,0,1,0
1873,998,2019-02-01,6800 block of Springfield St San Diego California,0.4828313737302301,0,4,San Diego,California,-117.0521679,32.7285985,0.0,1.6094379124341005,23,19,2,2,2,1,1081,24,20,1,0,1,0
1874,26,2014-03-14,S. Second and Roebling Sts Brooklyn New York,0.4828313737302301,0,4,Brooklyn,New York,-73.95906149999998,40.7121669,0.0,1.6094379124341005,23,23,0,0,1,2,1082,24,21,1,1,5,6
1875,948,2018-10-28,2 Whites Quarters El Dorado Arkansas,1.0986122886681096,2,2,El Dorado,Arkansas,-92.6499974,33.202455,1.0986122886681098,1.0986122886681098,22,16,0,1,1,2,1083,24,21,0,0,1,2
1876,209,2015-03-10,3023 Victory Drive Columbus Georgia,0.5375278407684164,0,5,Columbus,Georgia,-84.95967150000001,32.4376203,0.0,1.791759469228055,16,16,1,1,2,2,1084,21,22,1,0,1,0
1877,173,2015-01-01,Interstate 240 and Poplar Avenue Memphis Tennessee,0.5375278407684164,0,5,Memphis,Tennessee,-89.90519259999998,35.0749844,0.0,1.791759469228055,18,18,0,2,3,1,1085,20,22,0,1,1,1
1878,968,2018-12-01,NW Fifth Ave and NW Eighth St Miami Florida,0.5375278407684164,0,5,Miami,Florida,-80.20302099999998,25.7815988,0.0,1.791759469228055,16,14,1,1,1,1,1086,20,23,1,2,1,2
1879,10,2014-01-25,S Union Ave and W 51st St Chicago Illinois,0.9680344001221916,1,4,Chicago,Illinois,-87.64290229999996,41.801615500000004,0.6931471805599453,1.6094379124341005,14,22,1,1,2,6,1087,18,22,1,3,1,4
1880,10,2014-01-25,600 block of Covenant Drive Belle Glade Florida,0.4828313737302301,0,4,Belle Glade,Florida,-80.67388869999998,26.686847399999998,0.0,1.6094379124341005,13,23,0,3,0,1,1087,18,22,2,1,2,1
1881,249,2015-06-03,Davidson Street Wyandanch New York,1.178350206951907,3,1,Wyandanch,New York,-73.36256920000002,40.74030820000001,1.3862943611198906,0.6931471805599453,27,22,1,3,9,5,1088,18,23,1,1,1,7
1882,1172,2019-11-08,503 Bragg St Raleigh North Carolina,0.9010913347279288,1,3,Raleigh,North Carolina,-78.6324818,35.7658985,0.6931471805599453,1.3862943611198906,18,21,0,0,0,0,1089,15,26,0,1,0,5
1883,520,2016-09-26,100 block of 5 Royales Dr Winston Salem (Winston-salem) North Carolina,0.4828313737302301,0,4,Winston Salem (Winston-salem),North Carolina,-80.245255,36.1144304,0.0,1.6094379124341005,28,17,1,0,3,0,1090,15,25,1,1,1,2
1884,520,2016-09-26,21219 Grand Linden Ct Humble Texas,0.4828313737302301,0,4,Humble,Texas,-95.3123538,30.0216391,0.0,1.6094379124341005,27,18,3,1,3,1,1090,15,25,1,1,1,2
1885,520,2016-09-26,5450 Weslayan St Houston Texas,1.0689760711085556,1,6,Houston,Texas,-95.4421156,29.723582699999998,0.6931471805599453,1.9459101490553128,26,19,2,2,2,2,1090,15,25,1,1,2,1
1886,637,2017-04-27,1100 block of S Orange Ave Newark New Jersey,0.9010913347279288,1,3,Newark,New Jersey,-74.2344166,40.74546820000001,0.6931471805599453,1.3862943611198906,28,25,0,1,2,4,1091,17,26,0,2,2,9
1887,1058,2019-05-25,3400 block of Devonshire Detroit Michigan,1.2999897393843562,3,2,Detroit,Michigan,-82.93441059999998,42.3901533,1.3862943611198906,1.0986122886681098,27,29,0,0,4,5,1092,17,22,0,0,1,3
1888,1058,2019-05-25,Holly Cove Dr and Schooner Trail Chesapeake Virginia,1.1759785542901753,1,9,Chesapeake,Virginia,-76.39959,36.79987060000001,0.6931471805599453,2.302585092994046,26,30,0,3,3,5,1092,17,22,0,2,2,8
1889,1058,2019-05-25,500 block of N Belnord Ave Baltimore Maryland,0.4828313737302301,0,4,Baltimore,Maryland,-76.57885999999998,39.297176,0.0,1.6094379124341005,25,31,0,0,3,8,1092,17,22,0,1,4,8
1890,1058,2019-05-25,N Kelley Ave and NE 26th St Oklahoma City Oklahoma,0.5375278407684164,0,5,Oklahoma City,Oklahoma,-97.4944349,35.49683579999999,0.0,1.791759469228055,24,32,1,0,1,0,1092,17,22,0,0,0,0
1891,1058,2019-05-25,225 Brunswick Ave Trenton New Jersey,0.6907755278982137,0,9,Trenton,New Jersey,-74.761387,40.228235999999995,0.0,2.302585092994046,28,28,1,1,4,3,1092,17,22,1,1,4,8
1892,547,2016-11-10,6610 S Sam Houston Pkwy W Houston Texas,0.9010913347279288,1,3,Houston,Texas,-95.4842356,29.6099351,0.6931471805599453,1.3862943611198906,28,22,2,3,3,2,1093,21,22,2,0,2,0
1893,38,2014-04-14,1909 19th St SE Washington District of Columbia,0.4828313737302301,0,4,Washington,District of Columbia,-76.9773537,38.868239100000004,0.0,1.6094379124341005,22,19,0,1,1,1,1094,20,23,0,1,7,6
1894,152,2014-11-23,Parksley Road Parksley Virginia,0.4828313737302301,0,4,Parksley,Virginia,-75.647858,37.7796692,0.0,1.6094379124341005,21,16,0,1,2,5,1095,20,25,1,1,8,6
1895,152,2014-11-23,Federal Boulevard and 16th Avenue Denver Colorado,0.9680344001221916,1,4,Denver,Colorado,-105.0252326,39.7427422,0.6931471805599453,1.6094379124341005,20,17,0,0,0,0,1095,20,25,0,0,0,0
1896,111,2014-08-20,1400 block of Briarcrest Lane Memphis Tennessee,0.5375278407684164,0,5,Memphis,Tennessee,-89.8557103,35.10120870000001,0.0,1.791759469228055,29,18,3,0,3,1,1096,21,26,1,1,2,1
1897,858,2018-06-18,311 Riley Dr Bloomington Illinois,1.178350206951907,3,1,Bloomington,Illinois,-88.95840770000002,40.491446999999994,1.3862943611198906,0.6931471805599453,33,27,6,4,8,6,1097,21,26,1,3,1,6
1898,858,2018-06-18,1300 block of S Loomis St Chicago Illinois,1.184916910403644,2,3,Chicago,Illinois,-87.6615465,41.8650768,1.0986122886681098,1.3862943611198906,32,28,5,5,7,6,1097,21,26,1,3,3,4
1899,791,2018-02-03,11321 Broadway Ave Cleveland (Garfield Heights) Ohio,1.0227308671603779,1,5,Cleveland (Garfield Heights),Ohio,-81.60502640000001,41.433594899999996,0.6931471805599453,1.791759469228055,20,15,0,0,1,2,1098,22,27,0,1,1,2
1900,831,2018-04-30,4251 N Dixie Hwy Pompano Beach Florida,0.4828313737302301,0,4,Pompano Beach,Florida,-80.1116693,26.2834195,0.0,1.6094379124341005,21,22,3,0,2,0,1099,22,26,2,0,2,0
1901,831,2018-04-30,3600 block of New York Ave NE Washington District of Columbia,0.4828313737302301,0,4,Washington,District of Columbia,-76.95501809999998,38.916955200000004,0.0,1.6094379124341005,20,23,0,0,2,4,1099,22,26,1,1,8,6
1902,717,2017-09-06,2700 block of Madison Chicago Illinois,0.4828313737302301,0,4,Chicago,Illinois,-87.694119,41.881369899999996,0.0,1.6094379124341005,20,26,4,1,4,3,1100,23,26,3,2,4,4
1903,555,2016-11-24,4501 W Broadway Louisville Kentucky,1.2518599757979068,2,4,Louisville,Kentucky,-85.8277931,38.250731200000004,1.0986122886681098,1.6094379124341005,26,21,0,0,1,0,1101,22,26,0,0,1,3
1904,555,2016-11-24,77 Central Ave Albany New York,0.9010913347279288,1,3,Albany,New York,-73.76587339999998,42.659195399999994,0.6931471805599453,1.3862943611198906,25,22,0,1,3,2,1101,22,26,1,1,3,3
1905,725,2017-09-24,500 block of E. Patapsco Avenue Baltimore Maryland,0.4828313737302301,0,4,Baltimore,Maryland,-76.6039184,39.2368193,0.0,1.6094379124341005,25,17,0,1,4,2,1102,23,23,1,1,7,6
1906,725,2017-09-24,6000 block of Hoover Dr Mays Landing New Jersey,0.9010913347279288,1,3,Mays Landing,New Jersey,-74.7662728,39.4511646,0.6931471805599453,1.3862943611198906,22,20,0,0,4,3,1102,23,23,2,0,9,4
1907,725,2017-09-24,1226 E Fayette St Syracuse New York,0.4828313737302301,0,4,Syracuse,New York,-76.1304325,43.0481311,0.0,1.6094379124341005,23,19,0,0,3,1,1102,23,23,1,0,3,1
1908,725,2017-09-24,3890 Pin Hook Rd Antioch Tennessee,1.1443703995928276,1,8,Antioch,Tennessee,-86.58308000000002,36.0468068,0.6931471805599453,2.19722457733622,24,18,1,2,3,2,1102,23,23,1,1,2,2
1909,11,2014-01-27,821 Word Plaza Rocky Mount North Carolina,0.4828313737302301,0,4,Rocky Mount,North Carolina,-77.81895290000001,35.9690182,0.0,1.6094379124341005,16,22,0,0,2,1,1103,26,23,1,1,7,5
1910,11,2014-01-27,2nd Avenue South and South Main Street Seattle Washington,0.9680344001221916,1,4,Seattle,Washington,-122.331176,47.599790899999995,0.6931471805599453,1.6094379124341005,15,23,0,0,0,0,1103,26,23,0,0,0,0
1911,685,2017-07-19,2300 block of Bethel St Richmond Virginia,0.5375278407684164,0,5,Richmond,Virginia,-77.4185708,37.5551184,0.0,1.791759469228055,28,18,2,1,6,6,1104,25,24,2,0,9,3
1912,685,2017-07-19,Imperial Hwy and Broadway Los Angeles California,0.9010913347279288,1,3,Los Angeles,California,-118.27844650000002,33.931006,0.6931471805599453,1.3862943611198906,27,19,1,1,0,1,1104,25,24,0,3,0,1
1913,959,2018-11-14,4896 Gus Young Ave Baton Rouge Louisiana,1.178350206951907,3,1,Baton Rouge,Louisiana,-91.1414867,30.461891499999997,1.3862943611198906,0.6931471805599453,17,17,0,1,1,2,1105,26,25,0,1,0,2
1914,1158,2019-10-21,29 Wesmark Blvd Sumter South Carolina,0.4828313737302301,0,4,Sumter,South Carolina,-80.3756516,33.9523525,0.0,1.6094379124341005,28,18,0,0,1,1,1106,22,25,0,0,1,1
1915,492,2016-08-10,4000 Green Tree Drive Sacramento California,0.9010913347279288,1,3,Sacramento,California,-121.4598182,38.49791640000001,0.6931471805599453,1.3862943611198906,23,27,2,2,0,1,1107,22,24,1,3,0,1
1916,492,2016-08-10,Foster Street and Jackson Avenue Evanston Illinois,0.4828313737302301,0,4,Evanston,Illinois,-87.69285649999998,42.0539257,0.0,1.6094379124341005,24,26,2,1,3,2,1107,22,24,3,2,3,4
1917,1129,2019-09-01,80 Edgewood St Hartford Connecticut,0.9010913347279288,1,3,Hartford,Connecticut,-72.6910699,41.7796648,0.6931471805599453,1.3862943611198906,29,24,0,0,4,0,1108,23,21,0,1,3,1
1918,1129,2019-09-01,3257 Stickney Ave Toledo Ohio,0.4828313737302301,0,4,Toledo,Ohio,-83.527114,41.682713,0.0,1.6094379124341005,26,27,0,1,2,5,1108,23,21,1,0,4,3
1919,1129,2019-09-01,521 Country Club Road Rocky Mount North Carolina,0.4828313737302301,0,4,Rocky Mount,North Carolina,-77.825739,35.9665782,0.0,1.6094379124341005,28,25,1,2,8,5,1108,23,21,1,0,6,2
1920,1129,2019-09-01,502 Boulevard Valley Alabama,0.6238324625039507,0,7,Valley,Alabama,-85.18714709999998,32.7912836,0.0,2.079441541679836,27,26,2,1,4,2,1108,23,21,0,1,1,3
1921,1101,2019-07-21,3900 block of Roosevelt Rd Chicago Illinois,0.4828313737302301,0,4,Chicago,Illinois,-87.72286319999998,41.8664388,0.0,1.6094379124341005,28,23,9,5,10,6,1109,25,20,4,1,5,2
1922,1101,2019-07-21,2300 block of 15th St NE Washington District of Columbia,0.4828313737302301,0,4,Washington,District of Columbia,-76.98241809999998,38.9208864,0.0,1.6094379124341005,27,24,1,1,5,6,1109,25,20,1,0,6,2
1923,1090,2019-07-06,3036 Quinto Way San Jose California,0.4828313737302301,0,4,San Jose,California,-121.91420079999999,37.2680211,0.0,1.6094379124341005,40,21,8,1,6,0,1110,26,21,2,2,1,0
1924,1090,2019-07-06,1921 Chambers Rd Saint Louis Missouri,1.2542316284596384,5,0,Saint Louis,Missouri,-90.2641321,38.7494386,1.791759469228055,0.0,39,22,1,1,1,1,1110,26,21,0,1,2,2
1925,845,2018-05-20,513 Monticello St Hazlehurst Mississippi,1.1090354888959124,1,7,Hazlehurst,Mississippi,-90.38792609999999,31.8507338,0.6931471805599453,2.079441541679836,22,33,1,0,3,2,1111,26,20,0,0,1,4
1926,845,2018-05-20,1604 Madison Ave Anderson Indiana,0.4828313737302301,0,4,Anderson,Indiana,-85.69157170000003,40.0998253,0.0,1.6094379124341005,23,32,0,1,2,9,1111,26,20,0,0,6,3
1927,641,2017-05-01,3200 block of Reynolds Ave Dallas Texas,1.184916910403644,2,3,Dallas,Texas,-96.7407147,32.7864089,1.0986122886681098,1.3862943611198906,32,21,2,1,1,1,1112,27,20,0,1,0,1
1928,1163,2019-10-28,4160 Pimlico Rd Baltimore Maryland,0.9010913347279288,1,3,Baltimore,Maryland,-76.6630531,39.3372419,0.6931471805599453,1.3862943611198906,22,20,2,1,7,2,1113,26,21,1,0,6,1
1929,1167,2019-11-01,1616 S Chadbourne St San Angelo Texas,0.4828313737302301,0,4,San Angelo,Texas,-100.4334251,31.4441413,0.0,1.6094379124341005,17,20,3,2,0,0,1114,26,21,1,1,1,0
1930,1167,2019-11-01,2434 S 86th Ln Tolleson Arizona,0.5375278407684164,0,5,Tolleson,Arizona,-112.24657490000001,33.4249156,0.0,1.791759469228055,18,19,0,0,0,0,1114,26,21,0,0,0,0
1931,541,2016-11-01,5200 block of Zodiac Rd Memphis Tennessee,1.0227308671603779,1,5,Memphis,Tennessee,-89.95925600000002,35.0057497,0.6931471805599453,1.791759469228055,23,25,0,2,1,4,1115,26,22,1,0,2,1
1932,743,2017-10-22,1606 19th St Sw Lanett Alabama,1.3928610645716275,2,7,Lanett,Alabama,-85.2437375,32.843919899999996,1.0986122886681098,2.079441541679836,17,26,0,0,2,2,1116,23,21,1,0,1,4
1933,743,2017-10-22,Wethersfield Avenue and Elliott Street Hartford Connecticut,0.4828313737302301,0,4,Hartford,Connecticut,-72.673327,41.7464242,0.0,1.6094379124341005,18,25,0,0,3,1,1116,23,21,1,0,1,1
1934,75,2014-06-29,700 block of Bourbon St New Orleans Louisiana,1.1759785542901753,1,9,New Orleans,Louisiana,-90.06545679999998,29.95860729999999,0.6931471805599453,2.302585092994046,20,22,0,0,1,0,1117,23,20,1,1,2,1
1935,75,2014-06-29,2800 block of Dayton Saint Louis Missouri,0.4828313737302301,0,4,Saint Louis,Missouri,-90.216016,38.641863,0.0,1.6094379124341005,19,23,0,1,2,3,1117,23,20,1,0,1,1
1936,75,2014-06-29,1100 block of North Vermont Avenue Los Angeles California,1.0227308671603779,1,5,Los Angeles,California,-118.29135120000001,34.0912202,0.6931471805599453,1.791759469228055,18,24,4,3,2,2,1117,23,20,3,2,1,2
1937,1138,2019-09-18,4200 block of W Madison St Chicago Illinois,1.178350206951907,3,1,Chicago,Illinois,-87.730863,41.881079,1.3862943611198906,0.6931471805599453,32,24,4,2,5,5,1118,24,19,2,3,4,3
1938,1138,2019-09-18,800 block of Bayview Ave Wilmington California,1.0986122886681096,2,2,Wilmington,California,-118.26989679999998,33.779706299999994,1.0986122886681098,1.0986122886681098,31,25,1,0,0,0,1118,24,19,3,1,1,1
1939,756,2017-11-16,1400 block of 15th Street Columbus Georgia,0.6238324625039507,0,7,Columbus,Georgia,-84.97139179999998,32.4741814,0.0,2.079441541679836,26,15,1,0,2,0,1119,25,23,0,2,2,3
1940,988,2019-01-15,5420 Baseline Rd Little Rock Arkansas,0.9680344001221916,1,4,Little Rock,Arkansas,-92.3386118,34.6693174,0.6931471805599453,1.6094379124341005,15,24,1,0,2,0,1120,25,24,0,0,2,0
1941,481,2016-07-29,Trail Creek St Athens Georgia,0.6238324625039507,0,7,Athens,Georgia,-83.35867350000002,33.96665170000001,0.0,2.079441541679836,27,23,1,2,2,1,1121,24,25,1,1,3,4
1942,163,2014-12-15,100 block of West 5th St Lansdale Pennsylvania,1.4556090791758851,7,0,Lansdale,Pennsylvania,-75.28200489999998,40.24592970000001,2.079441541679836,0.0,19,19,1,0,5,2,1122,21,25,0,2,3,3
1943,1201,2019-12-24,6400 block of General Meyer Ave New Orleans Louisiana,0.4828313737302301,0,4,New Orleans,Louisiana,-89.98468729999998,29.924093100000004,0.0,1.6094379124341005,23,10,5,0,6,0,1123,20,24,1,0,2,0
1944,1201,2019-12-24,1226 Montlieu Ave High Point North Carolina,0.583773044716594,0,6,High Point,North Carolina,-79.97990290000001,35.979101,0.0,1.9459101490553128,21,12,0,0,0,1,1123,20,24,0,2,1,4
1945,1201,2019-12-24,1200 block of Cutter Ave Joliet Illinois,0.5375278407684164,0,5,Joliet,Illinois,-88.0533516,41.546360899999996,0.0,1.791759469228055,22,11,2,1,4,2,1123,20,24,1,3,4,3
1946,596,2017-02-08,16379 Euclid Ave Cleveland Ohio,0.9680344001221916,1,4,Cleveland,Ohio,-81.566014,41.54613519999999,0.6931471805599453,1.6094379124341005,23,20,0,3,0,5,1124,21,26,0,3,1,3
1947,1053,2019-05-16,9500 Cardwell Ave Cleveland Ohio,0.4828313737302301,0,4,Cleveland,Ohio,-81.61740089999998,41.4347721,0.0,1.6094379124341005,24,36,1,1,1,3,1125,20,28,1,2,1,4
1948,982,2019-01-01,1709 Decker Blvd Columbia South Carolina,0.5375278407684164,0,5,Columbia,South Carolina,-80.941347,34.0437454,0.0,1.791759469228055,15,23,0,1,0,3,1126,20,28,0,1,2,4
1949,982,2019-01-01,2020 W Pensacola St Tallahassee Florida,0.5375278407684164,0,5,Tallahassee,Florida,-84.31853869999998,30.442108899999997,0.0,1.791759469228055,14,24,1,4,0,3,1126,20,28,0,1,2,2
1950,889,2018-07-27,603 East Ave J Robstown Texas,1.2542316284596384,5,0,Robstown,Texas,-97.65985500000001,27.799481099999998,1.791759469228055,0.0,23,29,2,0,1,0,1127,21,29,1,2,0,0
1951,889,2018-07-27,1100 block of S Troy St Chicago Illinois,0.4828313737302301,0,4,Chicago,Illinois,-87.70452019999998,41.868179,0.0,1.6094379124341005,22,30,2,8,2,11,1127,21,29,2,4,2,6
1952,668,2017-06-17,6252 Busch Blvd Columbus Ohio,0.9680344001221916,1,4,Columbus,Ohio,-82.992195,40.0936654,0.6931471805599453,1.6094379124341005,22,30,2,1,2,2,1128,21,28,2,1,2,3
1953,668,2017-06-17,1 block of N Latrobe Chicago Illinois,0.4828313737302301,0,4,Chicago,Illinois,-87.75628959999996,41.8803184,0.0,1.6094379124341005,23,29,1,5,2,7,1128,21,28,3,3,3,5
1954,670,2017-06-22,1100 block of Osborne Street Atlanta Georgia,1.0689760711085556,1,6,Atlanta,Georgia,-84.42392389999998,33.7041658,0.6931471805599453,1.9459101490553128,26,27,0,1,1,3,1129,22,29,2,0,5,2
1955,130,2014-09-29,29 Sandy Dam Lane Walterboro South Carolina,1.1090354888959124,1,7,Walterboro,South Carolina,-80.62036599999998,32.885248,0.6931471805599453,2.079441541679836,17,19,1,1,2,6,1130,21,29,1,0,4,1
1956,130,2014-09-29,2300 block of West Fountain Way  Fresno California,0.4828313737302301,0,4,Fresno,California,-119.83811840000001,36.7813624,0.0,1.6094379124341005,16,20,1,3,1,3,1130,21,29,2,3,2,3
