ind,ind_t,date,adr,p,n_killed,n_injured,city,state,LON,LAT,log_n_killed,log_n_injured,indegree,outdegree,state_indegree,state_outdegree,prox_indegree,prox_outdegree,rand_ind_t
1079,631,2017-04-13,30 Anderson Ave SW Atlanta Georgia,0.9010913347279288,1,3,Atlanta,Georgia,-84.44602440000001,33.75383160000001,0.6931471805599453,1.3862943611198906,26,28,0,0,2,1,223
1080,632,2017-04-15,900 block of N Allen St Banning California,0.4828313737302301,0,4,Banning,California,-116.8617634,33.9335068,0.0,1.6094379124341005,26,28,2,6,0,4,208
1081,632,2017-04-15,14600 block of Myrtle Avenue Harvey Illinois,0.4828313737302301,0,4,Harvey,Illinois,-87.6526988,41.62428000000001,0.0,1.6094379124341005,27,27,3,2,8,4,208
1082,632,2017-04-15,1480 Center Point Pkwy Birmingham Alabama,0.583773044716594,0,6,Birmingham,Alabama,-86.68666309999998,33.62253510000001,0.0,1.9459101490553128,28,26,0,0,2,0,208
1083,632,2017-04-15,300 block of S Meridian St Indianapolis Indiana,0.4828313737302301,0,4,Indianapolis,Indiana,-86.158672,39.7626383,0.0,1.6094379124341005,29,25,1,0,8,4,208
1084,632,2017-04-15,5900 block of Hammond St Philadelphia Pennsylvania,0.4828313737302301,0,4,Philadelphia,Pennsylvania,-75.11684629999998,40.039441,0.0,1.6094379124341005,30,24,1,1,1,4,208
1085,632,2017-04-15,311 W  2nd St Rock Falls Illinois,0.4828313737302301,0,4,Rock Falls,Illinois,-89.69427189999998,41.7805893,0.0,1.6094379124341005,31,23,4,1,9,1,208
1086,633,2017-04-16,1710 Cleveland Av Columbus Ohio,0.6907755278982137,0,9,Columbus,Ohio,-82.9751921,40.0009315,0.0,2.302585092994046,31,23,3,0,6,2,109
1087,633,2017-04-16,611 S Martin St Elizabeth City North Carolina,0.4828313737302301,0,4,Elizabeth City,North Carolina,-76.2217036,36.2942249,0.0,1.6094379124341005,32,22,1,0,0,3,109
1088,633,2017-04-16,110 Calhoun Street Vallejo California,0.4828313737302301,0,4,Vallejo,California,-122.266629,38.120627,0.0,1.6094379124341005,33,21,3,5,2,1,109
1089,634,2017-04-20,700 block of East Jacob Street Louisville Kentucky,0.4828313737302301,0,4,Louisville,Kentucky,-85.7418588,38.2429824,0.0,1.6094379124341005,32,24,0,0,5,0,13
1090,635,2017-04-21,2500 block of Vernon Dr Palm Bay Florida,1.0986122886681096,2,2,Palm Bay,Florida,-80.59473709999997,28.058280100000005,1.0986122886681098,1.0986122886681098,30,24,2,4,2,4,757
1091,636,2017-04-26,SW 264th St and 139th Ave Miami Florida,0.4828313737302301,0,4,Miami,Florida,-80.4166961,25.5217591,0.0,1.6094379124341005,28,24,3,3,3,1,1061
1092,637,2017-04-27,1100 block of S Orange Ave Newark New Jersey,0.9010913347279288,1,3,Newark,New Jersey,-74.2344166,40.74546820000001,0.6931471805599453,1.3862943611198906,28,25,0,1,2,4,1091
1093,638,2017-04-28,5 E 21st St Chester Pennsylvania,0.4828313737302301,0,4,Chester,Pennsylvania,-75.366483,39.863592,0.0,1.6094379124341005,28,25,2,1,3,4,138
1094,639,2017-04-29,200 block of 18th St Virginia Beach Virginia,0.4828313737302301,0,4,Virginia Beach,Virginia,-75.97453519999998,36.8463356,0.0,1.6094379124341005,26,27,0,0,4,4,948
1095,639,2017-04-29,2000 Block of N Nestor Ave Compton California,0.4828313737302301,0,4,Compton,California,-118.24948729999998,33.91031829999999,0.0,1.6094379124341005,27,26,2,4,1,3,948
1096,639,2017-04-29,12839 Kitchen House Way Germantown Maryland,0.9010913347279288,1,3,Germantown,Maryland,-77.264871,39.151662,0.6931471805599453,1.3862943611198906,28,25,0,0,6,4,948
1097,639,2017-04-29,10000 block of Carmentia Rd Whittier California,1.022730867160378,1,5,Whittier,California,-118.0460103,33.9441891,0.6931471805599453,1.791759469228055,29,24,3,3,2,2,948
1098,639,2017-04-29,3800 block of 26th Avenue Sacramento California,0.5375278407684164,0,5,Sacramento,California,-121.4656809,38.52887929999999,0.0,1.791759469228055,30,23,4,2,1,0,948
1099,639,2017-04-29,Murchison St and Lancaster Ave Los Angeles (Boyle Heights) California,0.9010913347279288,1,3,Los Angeles (Boyle Heights),California,-118.1967811,34.05787189999999,0.6931471805599453,1.3862943611198906,31,22,5,1,3,1,948
1100,640,2017-04-30,268 N Sea Green Rd Loris South Carolina,1.022730867160378,1,5,Loris,South Carolina,-78.9779822,34.10164279999999,0.6931471805599453,1.791759469228055,30,24,0,1,2,1,181
1101,640,2017-04-30,1200 Ken Knight Dr N Jacksonville Florida,0.5375278407684164,0,5,Jacksonville,Florida,-81.7169292,30.3914235,0.0,1.791759469228055,31,23,2,3,1,4,181
1102,640,2017-04-30,4104 SW 28th Topeka Kansas,1.3345506928718538,4,1,Topeka,Kansas,-95.7280872,39.0169769,1.6094379124341005,0.6931471805599453,32,22,0,1,0,2,181
1103,640,2017-04-30,9080 Judicial Dr San Diego California,1.3528016467842707,2,6,San Diego,California,-117.2030049,32.8719727,1.0986122886681098,1.9459101490553128,33,21,6,0,4,0,181
1104,641,2017-05-01,3200 block of Reynolds Ave Dallas Texas,1.1849169104036439,2,3,Dallas,Texas,-96.7407147,32.7864089,1.0986122886681098,1.3862943611198906,32,21,2,1,1,1,1112
1105,642,2017-05-02,1566 West 24th Street Jacksonville Florida,0.9010913347279288,1,3,Jacksonville,Florida,-81.6819579,30.3585197,0.6931471805599453,1.3862943611198906,32,21,3,2,2,3,107
1106,643,2017-05-04,600 block of Copeman Boulevard Flint Michigan,0.9010913347279288,1,3,Flint,Michigan,-83.71129549999998,43.028638,0.6931471805599453,1.3862943611198906,29,21,0,0,3,3,317
1107,644,2017-05-07,2600 block of 46th Pl Chicago Illinois,1.4281959752685425,2,8,Chicago,Illinois,-87.68934209999998,41.8092732,1.0986122886681098,2.19722457733622,28,22,2,1,4,2,685
1108,645,2017-05-09,1900 block of S. Boeke Kansas City Kansas,1.178350206951907,3,1,Kansas City,Kansas,-94.632859,39.065918,1.3862943611198906,0.6931471805599453,28,23,1,0,1,3,1019
1109,646,2017-05-10,300 block of Centre St Trenton New Jersey,0.9010913347279288,1,3,Trenton,New Jersey,-74.7594865,40.209726,0.6931471805599453,1.3862943611198906,23,23,1,1,4,4,1047
1110,647,2017-05-14,8600 block of Calmont Ave Fort Worth Texas,0.4828313737302301,0,4,Fort Worth,Texas,-97.467254,32.7359731,0.0,1.6094379124341005,21,23,1,1,1,0,98
1111,647,2017-05-14,Hal McRae Blvd and Delaney Ave Avon Park Florida,0.5375278407684164,0,5,Avon Park,Florida,-81.49813499999998,27.584669,0.0,1.791759469228055,22,22,4,2,4,2,98
1112,647,2017-05-14,14112 Chicago Road Dolton Illinois,0.5375278407684164,0,5,Dolton,Illinois,-87.6078766,41.6384506,0.0,1.791759469228055,23,21,1,0,2,2,98
1113,647,2017-05-14,311 S Main St Jonesboro Arkansas,1.0689760711085556,1,6,Jonesboro,Arkansas,-90.7052597,35.8398243,0.6931471805599453,1.9459101490553128,24,20,0,0,0,2,98
1114,648,2017-05-16,21785 Lowcountry Hwy Ruffin South Carolina,1.178350206951907,3,1,Ruffin,South Carolina,-80.8151781,33.0048377,1.3862943611198906,0.6931471805599453,24,20,1,0,3,1,608
1115,649,2017-05-20,2100 block of W Huntingdon St Philadelphia Pennsylvania,0.7193685818395111,0,10,Philadelphia,Pennsylvania,-75.16285169999998,39.99338710000001,0.0,2.3978952727983707,24,20,1,0,5,3,275
1116,650,2017-05-21,441 N Val Vista Dr Mesa Arizona,0.4828313737302301,0,4,Mesa,Arizona,-111.751964,33.42386219999999,0.0,1.6094379124341005,24,20,0,0,0,0,539
1117,650,2017-05-21,4300 Beaver Dr Des Moines Iowa,0.9010913347279288,1,3,Des Moines,Iowa,-93.676823,41.6412599,0.6931471805599453,1.3862943611198906,25,19,0,0,2,0,539
1118,651,2017-05-26,2730 NW 167th St Miami Florida,0.4828313737302301,0,4,Miami,Florida,-80.24579920000002,25.9260023,0.0,1.6094379124341005,25,21,3,1,1,1,1185
1119,652,2017-05-27,2871 Lee Dr Bogue Chitto Mississippi,1.7460013583033371,8,1,Bogue Chitto,Mississippi,-90.46051369999999,31.4123608,2.19722457733622,0.6931471805599453,25,23,0,1,0,3,722
1120,652,2017-05-27,100 block of Q St NW Washington District of Columbia,1.1090354888959124,1,7,Washington,District of Columbia,-77.0121588,38.9111209,0.6931471805599453,2.0794415416798357,26,22,0,0,4,4,722
1121,652,2017-05-27,318 W 14th St New York (Manhattan) New York,0.4828313737302301,0,4,New York (Manhattan),New York,-74.00364559999998,40.7399867,0.0,1.6094379124341005,27,21,0,0,4,3,722
1122,653,2017-05-28,6103 Hwy. 63 Moss Point Mississippi,0.5375278407684164,0,5,Moss Point,Mississippi,-88.5257491,30.431394,0.0,1.791759469228055,22,23,1,0,1,2,819
1123,653,2017-05-28,86 Main Street Paterson New Jersey,1.022730867160378,1,5,Paterson,New Jersey,-74.1730572,40.91971820000001,0.6931471805599453,1.791759469228055,23,22,1,0,4,3,819
1124,653,2017-05-28,100 block of 6th Street South Phenix City Alabama,0.7694848072384609,0,12,Phenix City,Alabama,-84.99518189999998,32.4359375,0.0,2.5649493574615367,24,21,0,0,3,1,819
1125,654,2017-05-29,231 Witherspoon St Louisville Kentucky,0.9010913347279288,1,3,Louisville,Kentucky,-85.75046090000002,38.2576782,0.6931471805599453,1.3862943611198906,21,22,0,0,0,5,976
1126,655,2017-05-30,1200 Elliott Dr Middletown Ohio,0.9010913347279288,1,3,Middletown,Ohio,-84.35246240000002,39.50115630000001,0.6931471805599453,1.3862943611198906,21,23,0,2,4,4,843
1127,656,2017-06-01,Beacon Ave and Lillian Ave Saint Louis Missouri,1.178350206951907,3,1,Saint Louis,Missouri,-90.2522415,38.69429270000001,1.3862943611198906,0.6931471805599453,21,26,0,3,4,4,799
1128,657,2017-06-02,5301 McPherson Rd Laredo Texas,1.1849169104036439,2,3,Laredo,Texas,-99.4820939,27.545074600000003,1.0986122886681098,1.3862943611198906,21,26,1,2,0,0,71
1129,657,2017-06-02,89th St and Broadway Los Angeles California,0.9010913347279288,1,3,Los Angeles,California,-118.27822240000002,33.9555242,0.6931471805599453,1.3862943611198906,22,25,0,1,0,0,71
1130,658,2017-06-03,3717 Tulane Ave New Orleans Louisiana,1.2999897393843562,3,2,New Orleans,Louisiana,-90.101677,29.96726180000001,1.3862943611198906,1.0986122886681098,22,27,0,1,2,1,553
1131,658,2017-06-03,1600 Block of Union Blvd Saint Louis Missouri,1.0986122886681096,2,2,Saint Louis,Missouri,-90.2671709,38.666531,1.0986122886681098,1.0986122886681098,23,26,1,2,4,3,553
1132,659,2017-06-05,2427 Forsyth Rd Orlando Florida,1.3621371043387192,6,0,Orlando,Florida,-81.29456,28.5800355,1.9459101490553128,0.0,23,27,2,1,2,1,484
1133,660,2017-06-06,2232 Alta Canyon Drive Sandy Utah,1.2999897393843562,3,2,Sandy,Utah,-111.8267225,40.59402100000001,1.3862943611198906,1.0986122886681098,23,27,0,0,0,0,400
1134,661,2017-06-08,3650 Franklin Ave New Orleans Louisiana,0.583773044716594,0,6,New Orleans,Louisiana,-90.05006619999996,29.9965578,0.0,1.9459101490553128,20,27,1,0,3,0,1014
1135,662,2017-06-09,East Davis Avenue and New York Avenue Fort Worth Texas,1.3065564428360932,2,5,Fort Worth,Texas,-97.3156891,32.72087310000001,1.0986122886681098,1.791759469228055,20,30,1,1,0,1,840
1136,663,2017-06-10,571 East Street Memphis Tennessee,0.4828313737302301,0,4,Memphis,Tennessee,-90.0315047,35.131364899999994,0.0,1.6094379124341005,20,31,0,1,2,4,495
1137,664,2017-06-11,505 Cypress Station Dr Houston Texas,0.4828313737302301,0,4,Houston,Texas,-95.4372863,30.03013409999999,0.0,1.6094379124341005,19,32,2,0,1,0,222
1138,664,2017-06-11,4272 Bonny Oaks Drive Chattanooga Tennessee,0.4828313737302301,0,4,Chattanooga,Tennessee,-85.214014,35.0806465,0.0,1.6094379124341005,20,31,1,0,2,3,222
1139,664,2017-06-11,3300 block of W Douglas Blvd Chicago Illinois,0.6907755278982137,0,9,Chicago,Illinois,-87.70821009999996,41.86324000000001,0.0,2.302585092994046,21,30,0,4,1,5,222
1140,665,2017-06-13,Ferguson Ave and Plymouth Ave Saint Louis (University City) Missouri,0.4828313737302301,0,4,Saint Louis (University City),Missouri,-90.309979,38.6691736,0.0,1.6094379124341005,21,32,2,2,4,3,513
1141,665,2017-06-13,1200 block of Bonaparte Avenue Baltimore Maryland,1.0986122886681096,2,2,Baltimore,Maryland,-76.5998065,39.3155173,1.0986122886681098,1.0986122886681098,22,31,0,1,3,11,513
1142,665,2017-06-13,3300 block of Ayrdale Avenue Baltimore Maryland,0.4828313737302301,0,4,Baltimore,Maryland,-76.6816511,39.3262899,0.0,1.6094379124341005,23,30,1,0,4,10,513
1143,666,2017-06-14,720 San Bruno San Francisco California,1.456190225304303,4,2,San Francisco,California,-122.4053377,37.7604114,1.6094379124341005,1.0986122886681098,21,32,1,1,0,1,313
1144,666,2017-06-14,14th St NE and Gibbs Ave NE Canton Ohio,0.4828313737302301,0,4,Canton,Ohio,-81.36270549999998,40.81126550000001,0.0,1.6094379124341005,22,31,1,1,1,2,313
1145,666,2017-06-14,420 E Monroe Ave Alexandria Virginia,1.022730867160378,1,5,Alexandria,Virginia,-77.0543776,38.8215256,0.6931471805599453,1.791759469228055,23,30,0,2,3,10,313
1146,667,2017-06-15,491 NM-111 La Madera New Mexico,1.2542316284596384,5,0,La Madera,New Mexico,-106.04116,36.3840099,1.791759469228055,0.0,21,30,0,0,0,0,458
1147,667,2017-06-15,4053 Old Brook Road Richmond Virginia,0.9010913347279288,1,3,Richmond,Virginia,-77.445915,37.590905,0.6931471805599453,1.3862943611198906,22,29,1,1,3,5,458
1148,668,2017-06-17,6252 Busch Blvd Columbus Ohio,0.9680344001221916,1,4,Columbus,Ohio,-82.992195,40.0936654,0.6931471805599453,1.6094379124341005,22,30,2,1,2,2,1128
1149,668,2017-06-17,1 block of N Latrobe Chicago Illinois,0.4828313737302301,0,4,Chicago,Illinois,-87.75628959999996,41.8803184,0.0,1.6094379124341005,23,29,1,5,2,7,1128
1150,669,2017-06-18,311 N Ocean Blvd Myrtle Beach South Carolina,0.6238324625039507,0,7,Myrtle Beach,South Carolina,-78.88540440000001,33.6866648,0.0,2.0794415416798357,23,29,0,1,0,4,512
1151,669,2017-06-18,3300 block of W Crystal St Chicago Illinois,0.4828313737302301,0,4,Chicago,Illinois,-87.709434,41.903988,0.0,1.6094379124341005,24,28,2,4,2,6,512
1152,669,2017-06-18,3100 block of Buena Vista Terrace SE Washington District of Columbia,0.4828313737302301,0,4,Washington,District of Columbia,-76.965653,38.8523479,0.0,1.6094379124341005,25,27,0,1,4,9,512
1153,669,2017-06-18,1900 block of N 14th St Saint Louis Missouri,1.2999897393843562,3,2,Saint Louis,Missouri,-90.1941431,38.6442741,1.3862943611198906,1.0986122886681098,26,26,3,1,4,3,512
1154,670,2017-06-22,1100 block of Osborne Street Atlanta Georgia,1.0689760711085556,1,6,Atlanta,Georgia,-84.42392389999998,33.7041658,0.6931471805599453,1.9459101490553128,26,27,0,1,1,3,1129
1155,671,2017-06-24,Pastoral Lane Willingboro New Jersey,0.4828313737302301,0,4,Willingboro,New Jersey,-74.8974525,40.0330352,0.0,1.6094379124341005,25,29,0,3,5,8,969
1156,671,2017-06-24,114th St and Manhattan Ave New York (Manhattan) New York,0.5375278407684164,0,5,New York (Manhattan),New York,-73.9577813,40.8037381,0.0,1.791759469228055,26,28,0,1,5,6,969
1157,671,2017-06-24,2335 NW 16th Ct Fort Lauderdale Florida,0.9680344001221916,1,4,Fort Lauderdale,Florida,-80.1733167,26.1468961,0.6931471805599453,1.6094379124341005,27,27,1,1,1,1,969
1158,672,2017-06-25,5000 block of Thekla Ave Saint Louis Missouri,0.9010913347279288,1,3,Saint Louis,Missouri,-90.2420027,38.6885454,0.6931471805599453,1.3862943611198906,26,28,2,0,3,3,953
1159,672,2017-06-25,5900 block of Southern Ave SE Washington District of Columbia,0.4828313737302301,0,4,Washington,District of Columbia,-76.9149252,38.88862039999999,0.0,1.6094379124341005,27,27,1,0,7,9,953
1160,673,2017-06-27,200 block of S Lotus Chicago Illinois,0.5375278407684164,0,5,Chicago,Illinois,-87.76191209999998,41.8780929,0.0,1.791759469228055,27,27,3,4,3,7,290
1161,674,2017-06-30,1650 Grand Concourse Bronx New York,1.3528016467842707,2,6,Bronx,New York,-73.9110798,40.8434675,1.0986122886681098,1.9459101490553128,27,28,1,0,7,4,787
1162,675,2017-07-01,3200 Humboldt Ave Oakland California,0.4828313737302301,0,4,Oakland,California,-122.2067575,37.7920597,0.0,1.6094379124341005,27,28,1,1,1,0,1053
1163,675,2017-07-01,Lincoln Park and Pennsylvania Avenue Newark New Jersey,1.0986122886681096,2,2,Newark,New Jersey,-74.1796367,40.7258888,1.0986122886681098,1.0986122886681098,28,27,1,2,8,3,1053
1164,675,2017-07-01,2727 S 13000 Rd E Momence Illinois,0.4828313737302301,0,4,Momence,Illinois,-87.6198026,41.08524120000001,0.0,1.6094379124341005,29,26,4,4,7,8,1053
1165,675,2017-07-01,220 W 6th St Little Rock Arkansas,0.9774289614064446,0,25,Little Rock,Arkansas,-92.2732619,34.743509499999995,0.0,3.258096538021482,30,25,0,0,1,0,1053
1166,676,2017-07-02,SC 72 Bypass Greenwood South Carolina,0.4828313737302301,0,4,Greenwood,South Carolina,-82.14636329999998,34.2087578,0.0,1.6094379124341005,30,25,1,0,3,3,949
1167,676,2017-07-02,Wilkinson Avenue Jersey City New Jersey,0.4828313737302301,0,4,Jersey City,New Jersey,-74.080444,40.7063283,0.0,1.6094379124341005,31,24,2,1,9,2,949
1168,677,2017-07-03,50 block of Thorpe St Pontiac Michigan,0.9010913347279288,1,3,Pontiac,Michigan,-83.31127020000002,42.6371742,0.6931471805599453,1.3862943611198906,31,24,0,0,7,6,522
1169,677,2017-07-03,112 US 82 Prattville Alabama,1.178350206951907,3,1,Prattville,Alabama,-86.47443109999998,32.438879,1.3862943611198906,0.6931471805599453,32,23,0,0,2,1,522
1170,678,2017-07-04,105 E South St Raleigh North Carolina,0.9010913347279288,1,3,Raleigh,North Carolina,-78.6379676,35.7724084,0.6931471805599453,1.3862943611198906,30,23,0,1,6,4,955
1171,678,2017-07-04,500 block of Patterson Ave Hampton Virginia,0.9680344001221916,1,4,Hampton,Virginia,-76.3606308,37.0325392,0.6931471805599453,1.6094379124341005,31,22,2,2,8,6,955
1172,678,2017-07-04,501 W Lancaster Rd Orlando (Pine Castle) Florida,0.4828313737302301,0,4,Orlando (Pine Castle),Florida,-81.3828292,28.4656126,0.0,1.6094379124341005,32,21,1,1,1,1,955
1173,679,2017-07-05,300 block of Russell Rd Madison Maine,1.3345506928718538,4,1,Madison,Maine,-69.7461775,44.7819036,1.6094379124341005,0.6931471805599453,30,22,0,0,0,0,738
1174,679,2017-07-05,11000 block of S Eberhart Chicago (Roseland) Illinois,1.0986122886681096,2,2,Chicago (Roseland),Illinois,-87.61125179999998,41.69450820000001,1.0986122886681098,1.0986122886681098,31,21,4,4,5,7,738
1175,679,2017-07-05,Jefferson Street and West St. Julian Street Savannah Georgia,0.4828313737302301,0,4,Savannah,Georgia,-81.0949588,32.08082460000001,0.0,1.6094379124341005,32,20,1,0,3,1,738
1176,680,2017-07-06,Eighth Ave Meridian Mississippi,0.4828313737302301,0,4,Meridian,Mississippi,-88.6865333,32.3817211,0.0,1.6094379124341005,30,21,0,0,1,1,972
1177,681,2017-07-08,9917 Capstan Dr Cincinnati Ohio,1.1443703995928276,1,8,Cincinnati,Ohio,-84.5966016,39.2540291,0.6931471805599453,2.19722457733622,29,21,1,1,7,5,664
1178,681,2017-07-08,700 block of Oakwood Ave Alton Illinois,0.4828313737302301,0,4,Alton,Illinois,-90.1725446,38.9178269,0.0,1.6094379124341005,30,20,5,4,7,4,664
1179,682,2017-07-09,500 block of Sturgeon Rd Lawrenceville Virginia,0.6238324625039507,0,7,Lawrenceville,Virginia,-77.77063050000002,36.81203710000001,0.0,2.0794415416798357,29,22,1,2,5,5,695
1180,683,2017-07-15,12200 block of S Throop St Chicago Illinois,0.4828313737302301,0,4,Chicago,Illinois,-87.6541632,41.6720048,0.0,1.6094379124341005,26,22,4,4,7,6,1136
1181,683,2017-07-15,21st and Fitzwater Philadelphia Pennsylvania,0.9010913347279288,1,3,Philadelphia,Pennsylvania,-75.17737559999998,39.9432388,0.6931471805599453,1.3862943611198906,27,21,0,0,7,5,1136
1182,684,2017-07-18,NW Grand Ave and W Thunderbird Rd El Mirage Arizona,0.4828313737302301,0,4,El Mirage,Arizona,-112.314245,33.610460100000005,0.0,1.6094379124341005,27,21,0,0,0,0,744
1183,684,2017-07-18,Hewitt St and Division St Trenton New Jersey,0.9010913347279288,1,3,Trenton,New Jersey,-74.74373100000003,40.208135,0.6931471805599453,1.3862943611198906,28,20,3,0,8,5,744
1184,684,2017-07-18,3000 block of N 39th St Milwaukee Wisconsin,0.4828313737302301,0,4,Milwaukee,Wisconsin,-87.9620936,43.0733843,0.0,1.6094379124341005,29,19,0,0,5,4,744
1185,685,2017-07-19,Imperial Hwy and Broadway Los Angeles California,0.9010913347279288,1,3,Los Angeles,California,-118.27844650000002,33.931006,0.6931471805599453,1.3862943611198906,27,19,1,1,0,1,1104
1186,685,2017-07-19,2300 block of Bethel St Richmond Virginia,0.5375278407684164,0,5,Richmond,Virginia,-77.4185708,37.5551184,0.0,1.791759469228055,28,18,2,1,6,6,1104
1187,686,2017-07-22,130 E Clifton Ave Cincinnati Ohio,0.5375278407684164,0,5,Cincinnati,Ohio,-84.51421059999998,39.1159489,0.0,1.791759469228055,27,20,1,0,4,3,1012
1188,687,2017-07-23,10360 Ave H Baton Rouge Louisiana,0.4828313737302301,0,4,Baton Rouge,Louisiana,-91.1969557,30.5384819,0.0,1.6094379124341005,27,22,0,0,1,0,345
1189,687,2017-07-23,1500 block of East 82nd St Chicago Illinois,0.9010913347279288,1,3,Chicago,Illinois,-87.58818570000004,41.7459773,0.6931471805599453,1.3862943611198906,28,21,4,3,8,3,345
