ind_t,date,adr,p,n_killed,n_injured,city,state,LON,LAT,log_n_killed,log_n_injured,indegree,outdegree,rand_ind_t,null_indegree,null_outdegree
716,2017-09-04,1000 block of Bellwood Ave Bellwood Illinois,0.4828313737302301,0,4,Bellwood,Illinois,-87.87827680000002,41.8741981,0.0,1.6094379124341005,6,0,983,1,6
186,2015-01-24,3402 Parker St Omaha Nebraska,1.5079338935523396,3,5,Omaha,Nebraska,-95.9632364,41.2766784,1.3862943611198906,1.791759469228055,0,7,984,6,3
186,2015-01-24,231-11 148th Avenue Arverne (Queens) New York,1.3345506928718538,4,1,Arverne (Queens),New York,-73.75076299999998,40.655746,1.6094379124341005,0.6931471805599453,0,6,984,1,6
532,2016-10-18,325 La Grande Ave San Francisco California,0.4828313737302301,0,4,San Francisco,California,-122.425285,37.7194881,0.0,1.6094379124341005,7,0,985,7,0
310,2015-08-28,589 Flatbush Avenue Brooklyn New York,0.9010913347279288,1,3,Brooklyn,New York,-73.9603643,40.6591437,0.6931471805599453,1.3862943611198906,6,5,986,3,5
728,2017-09-30,800 block of Kerr Avenue Memphis Tennessee,0.9010913347279288,1,3,Memphis,Tennessee,-90.0358906,35.1071634,0.6931471805599453,1.3862943611198906,5,4,987,3,5
542,2016-11-02,2111 Bragg Street Little Rock Arkansas,0.9680344001221916,1,4,Little Rock,Arkansas,-92.265982,34.728036,0.6931471805599453,1.6094379124341005,4,11,988,4,5
983,2019-01-02,3516 Galaxy St Jonesboro Arkansas,0.9010913347279288,1,3,Jonesboro,Arkansas,-90.6585807,35.8222345,0.6931471805599453,1.3862943611198906,4,1,989,3,10
1120,2019-08-18,770 W 47th St Kansas City Missouri,0.4828313737302301,0,4,Kansas City,Missouri,-94.5958596,39.04288579999999,0.0,1.6094379124341005,6,0,990,4,4
849,2018-06-02,Strauss Street Buffalo New York,0.5375278407684164,0,5,Buffalo,New York,-78.84118149999998,42.8970259,0.0,1.791759469228055,5,4,991,3,9
849,2018-06-02,S 11th St and Farnam St Omaha Nebraska,1.0689760711085556,1,6,Omaha,Nebraska,-95.93054649999999,41.2575674,0.6931471805599453,1.9459101490553128,4,12,991,2,4
930,2018-09-28,5100 block of Haverford Ave Philadelphia Pennsylvania,1.0986122886681096,2,2,Philadelphia,Pennsylvania,-75.22211920000002,39.9640999,1.0986122886681098,1.0986122886681098,2,8,992,3,0
1152,2019-10-10,5410 N Falkenburg Rd Tampa Florida,1.0986122886681096,2,2,Tampa,Florida,-82.3353752,27.9957813,1.0986122886681098,1.0986122886681098,2,10,993,3,5
1152,2019-10-10,900 block of S 5th St Philadelphia Pennsylvania,0.5375278407684164,0,5,Philadelphia,Pennsylvania,-75.15193769999998,39.9372869,0.0,1.791759469228055,5,4,993,7,0
191,2015-02-05,Harvard Road Beachwood (Warrensville Heights) Ohio,1.3862943611198906,3,3,Beachwood (Warrensville Heights),Ohio,-81.51042489999998,41.4512087,1.3862943611198906,1.3862943611198906,1,5,994,10,0
961,2018-11-18,95th St and Defiance Ave Los Angeles (Watts) California,0.9680344001221916,1,4,Los Angeles (Watts),California,-118.2453023,33.950688,0.6931471805599453,1.6094379124341005,6,4,995,6,11
1141,2019-09-21,1399 Old Charlotte Rd Lancaster South Carolina,1.4281959752685425,2,8,Lancaster,South Carolina,-80.77818559999999,34.7418948,1.0986122886681098,2.19722457733622,1,11,996,2,11
1141,2019-09-21,101 W Maryland St Indianapolis Indiana,0.583773044716594,0,6,Indianapolis,Indiana,-86.16046960000001,39.7651971,0.0,1.9459101490553128,9,5,996,5,7
1141,2019-09-21,3616 East 144th St Cleveland Ohio,1.1266065387038702,4,0,Cleveland,Ohio,-81.58155620000002,41.4611904,1.6094379124341005,0.0,2,10,996,10,0
1141,2019-09-21,Poland Ave and St. Claude Ave New Orleans Louisiana,0.4828313737302301,0,4,New Orleans,Louisiana,-90.0313877,29.9648338,0.0,1.6094379124341005,9,0,996,6,7
938,2018-10-12,1620 John B White Sr Blvd Spartanburg South Carolina,0.583773044716594,0,6,Spartanburg,South Carolina,-81.97917659999997,34.923608,0.0,1.9459101490553128,6,3,997,10,0
938,2018-10-12,6500 block of W Charleston Blvd Las Vegas Nevada,0.4828313737302301,0,4,Las Vegas,Nevada,-115.2416595,36.1619946,0.0,1.6094379124341005,7,0,997,3,8
482,2016-07-30,14699 Highway 17 Townsend (Eulonia) Georgia,0.5375278407684164,0,5,Townsend (Eulonia),Georgia,-77.71134709999998,34.3676883,0.0,1.791759469228055,6,3,998,7,9
482,2016-07-30,5000 block of Kensington Ave Saint Louis Missouri,0.5375278407684164,0,5,Saint Louis,Missouri,-90.263571,38.6538856,0.0,1.791759469228055,6,3,998,4,14
482,2016-07-30,10009 Chennault Beach Mukilteo Washington,1.178350206951907,3,1,Mukilteo,Washington,-122.3233588,47.9005474,1.3862943611198906,0.6931471805599453,2,7,998,8,1
1182,2019-11-23,Depot St Tallulah Louisiana,1.0689760711085556,1,6,Tallulah,Louisiana,-91.18826109999999,32.408048,0.6931471805599453,1.9459101490553128,3,8,999,4,0
1182,2019-11-23,833 S Spring St Los Angeles California,0.4828313737302301,0,4,Los Angeles,California,-118.2546953,34.042529200000004,0.0,1.6094379124341005,5,0,999,8,5
765,2017-12-09,Proctor St Boston Massachusetts,0.4828313737302301,0,4,Boston,Massachusetts,-71.06916170000002,42.3269401,0.0,1.6094379124341005,5,0,1000,3,8
498,2016-08-18,402 E Main Street Waterbury Connecticut,0.4828313737302301,0,4,Waterbury,Connecticut,-73.0339714,41.5541466,0.0,1.6094379124341005,5,0,1001,3,8
13,2014-02-05,6740 N Clark St Chicago Illinois,0.9010913347279288,1,3,Chicago,Illinois,-87.6731401,42.0048278,0.6931471805599453,1.3862943611198906,6,5,1002,4,4
1195,2019-12-15,600 block of 32nd St Columbus Georgia,0.9680344001221916,1,4,Columbus,Georgia,-84.9851066,32.4940719,0.6931471805599453,1.6094379124341005,4,7,1003,4,0
474,2016-07-20,5100 block of E Hedges Ave Fresno California,0.4828313737302301,0,4,Fresno,California,-119.7205987,36.7593588,0.0,1.6094379124341005,11,0,1004,1,9
536,2016-10-27,600 block of Moccasin Gap Road Jackson Georgia,1.1266065387038702,4,0,Jackson,Georgia,-83.9905366,33.3840103,1.6094379124341005,0.0,2,11,1005,4,2
1146,2019-10-01,Leonor K. Sullivan Blvd and Poplar St Saint Louis Missouri,0.4828313737302301,0,4,Saint Louis,Missouri,-90.1861085,38.6192343,0.0,1.6094379124341005,9,0,1006,6,1
391,2016-02-20,231 Co Rd 201 Iuka Mississippi,1.1849169104036439,2,3,Iuka,Mississippi,-88.1405843,34.754264500000005,1.0986122886681098,1.3862943611198906,3,6,1007,8,0
391,2016-02-20,446 S Parramore Ave Orlando Florida,0.4828313737302301,0,4,Orlando,Florida,-81.38921140000002,28.5366891,0.0,1.6094379124341005,9,0,1007,9,0
391,2016-02-20,5581 Cracker Barrel Blvd Kalamazoo Michigan,1.6917207909391518,6,2,Kalamazoo,Michigan,-85.67474949999998,42.23649400000001,1.9459101490553128,1.0986122886681098,0,8,1007,5,3
391,2016-02-20,200 block of Elm Street Bessemer Alabama,0.9010913347279288,1,3,Bessemer,Alabama,-86.97597040000002,33.3731712,0.6931471805599453,1.3862943611198906,5,3,1007,5,3
391,2016-02-20,2810 E. Bearss Ave Tampa Florida,0.9010913347279288,1,3,Tampa,Florida,-82.4276378,28.0810757,0.6931471805599453,1.3862943611198906,5,3,1007,1,5
715,2017-09-03,10100 block of S Firmona Ave Inglewood California,1.1849169104036439,2,3,Inglewood,California,-118.3566749,33.9443865,1.0986122886681098,1.3862943611198906,1,9,1008,3,3
276,2015-07-14,1100 block of Riverview Saint Louis Missouri,0.4828313737302301,0,4,Saint Louis,Missouri,-90.2361475,38.72270049999999,0.0,1.6094379124341005,10,0,1009,2,3
759,2017-11-24,11618 Buckeye Rd Cleveland Ohio,1.022730867160378,1,5,Cleveland,Ohio,-81.60217770000001,41.48071470000001,0.6931471805599453,1.791759469228055,3,5,1010,1,6
759,2017-11-24,119 Martin Street Brookhaven Mississippi,1.0689760711085556,1,6,Brookhaven,Mississippi,-90.4406506,31.5790588,0.6931471805599453,1.9459101490553128,3,5,1010,2,3
987,2019-01-13,2445 E Van Buren St Phoenix Arizona,1.022730867160378,1,5,Phoenix,Arizona,-112.0280608,33.4510169,0.6931471805599453,1.791759469228055,3,5,1011,6,0
686,2017-07-22,130 E Clifton Ave Cincinnati Ohio,0.5375278407684164,0,5,Cincinnati,Ohio,-84.51421059999998,39.1159489,0.0,1.791759469228055,5,2,1012,11,0
1159,2019-10-22,7020 E Green Ave Oklahoma City (Midwest City) Oklahoma,0.9010913347279288,1,3,Oklahoma City (Midwest City),Oklahoma,-97.40509240000002,35.4633759,0.6931471805599453,1.3862943611198906,4,1,1013,4,9
661,2017-06-08,3650 Franklin Ave New Orleans Louisiana,0.583773044716594,0,6,New Orleans,Louisiana,-90.05006619999996,29.9965578,0.0,1.9459101490553128,8,6,1014,2,14
466,2016-07-07,2136 North Lobdell Avenue Baton Rouge Louisiana,0.4828313737302301,0,4,Baton Rouge,Louisiana,-91.1196945,30.467636100000004,0.0,1.6094379124341005,7,0,1015,8,0
466,2016-07-07,536 Volunteer Pkwy Bristol Tennessee,0.9680344001221916,1,4,Bristol,Tennessee,-82.18610579999998,36.5871763,0.6931471805599453,1.6094379124341005,4,12,1015,3,3
466,2016-07-07,800 Main St Dallas Texas,1.945007156357852,5,9,Dallas,Texas,-96.8046649,32.7789837,1.791759469228055,2.302585092994046,0,18,1015,7,0
1205,2019-12-29,1803 block of Westview Ave Danville Illinois,0.5375278407684164,0,5,Danville,Illinois,-87.61460369999998,40.1554368,0.0,1.791759469228055,8,0,1016,9,0
1205,2019-12-29,800 block of Allacante Dr Ceres California,0.5375278407684164,0,5,Ceres,California,-120.983186,37.5907841,0.0,1.791759469228055,8,0,1016,9,0
1205,2019-12-29,50 block of Henrietta Ave Buffalo New York,0.9010913347279288,1,3,Buffalo,New York,-78.89991850000001,42.956435600000006,0.6931471805599453,1.3862943611198906,2,0,1016,6,2
1028,2019-04-07,3600 block of Roosevelt Ave Indianapolis Indiana,1.0986122886681096,2,2,Indianapolis,Indiana,-86.10524050000002,39.8001297,1.0986122886681098,1.0986122886681098,1,8,1017,7,0
1028,2019-04-07,515 N Cherry St Winston Salem (Winston-salem) North Carolina,0.6238324625039507,0,7,Winston Salem (Winston-salem),North Carolina,-80.24706440000001,36.1002292,0.0,2.0794415416798357,4,3,1017,6,1
1028,2019-04-07,940 N Pine St Wilmington Delaware,0.583773044716594,0,6,Wilmington,Delaware,-75.54153199999998,39.7428375,0.0,1.9459101490553128,5,3,1017,4,1
1028,2019-04-07,433 Flournoy Lucas Rd Shreveport Louisiana,0.4828313737302301,0,4,Shreveport,Louisiana,-93.7670301,32.389084999999994,0.0,1.6094379124341005,8,0,1017,4,1
1097,2019-07-16,6989 San Pedro Ave San Antonio Texas,0.4828313737302301,0,4,San Antonio,Texas,-98.4998754,29.507607300000004,0.0,1.6094379124341005,5,0,1018,3,8
645,2017-05-09,1900 block of S. Boeke Kansas City Kansas,1.178350206951907,3,1,Kansas City,Kansas,-94.632859,39.065918,1.3862943611198906,0.6931471805599453,4,9,1019,3,8
820,2018-04-08,1300 block of NW 63rd Terrace Miami Florida,1.0986122886681096,2,2,Miami,Florida,-80.2187766,25.8336233,1.0986122886681098,1.0986122886681098,0,4,1020,9,0
820,2018-04-08,247 1st Ave NW Hickory North Carolina,0.9010913347279288,1,3,Hickory,North Carolina,-81.3413595,35.7330408,0.6931471805599453,1.3862943611198906,2,2,1020,9,4
986,2019-01-06,1300 block of W College Blvd Roswell New Mexico,0.4828313737302301,0,4,Roswell,New Mexico,-104.5396624,33.4085055,0.0,1.6094379124341005,8,0,1021,2,7
95,2014-07-28,4900 block of North Front Street Philadelphia Pennsylvania,0.9680344001221916,1,4,Philadelphia,Pennsylvania,-75.123901,40.0247444,0.6931471805599453,1.6094379124341005,2,6,1022,4,3
336,2015-10-18,2600 block of Caffin Avenue New Orleans Louisiana,0.4828313737302301,0,4,New Orleans,Louisiana,-90.011173,29.97719600000001,0.0,1.6094379124341005,6,0,1023,11,0
1074,2019-06-17,E Market St and Tower of the Americas Way San Antonio Texas,0.4828313737302301,0,4,San Antonio,Texas,-98.4810022,29.421397100000004,0.0,1.6094379124341005,8,0,1024,11,4
1074,2019-06-17,2872 Coach Dr Memphis Tennessee,0.5375278407684164,0,5,Memphis,Tennessee,-89.92514299999998,35.20404979999999,0.0,1.791759469228055,8,4,1024,6,5
696,2017-08-02,900 block of N Broadway Baltimore Maryland,0.4828313737302301,0,4,Baltimore,Maryland,-76.59475390000001,39.3005881,0.0,1.6094379124341005,7,0,1025,7,0
102,2014-08-08,3426 Vassar NE Albuquerque New Mexico,0.9010913347279288,1,3,Albuquerque,New Mexico,-106.614901,35.1194254,0.6931471805599453,1.3862943611198906,5,6,1026,2,8
102,2014-08-08,3000 block of N. 28th Street  Milwaukee Wisconsin,0.4828313737302301,0,4,Milwaukee,Wisconsin,-87.9483186,43.0735079,0.0,1.6094379124341005,11,0,1026,7,0
102,2014-08-08,Second Street and Todd Place NE Washington District of Columbia,0.4828313737302301,0,4,Washington,District of Columbia,-77.00122549999998,38.9135345,0.0,1.6094379124341005,11,0,1026,2,8
168,2014-12-23,260 Oxford Drive Winchester Kentucky,0.9010913347279288,1,3,Winchester,Kentucky,-84.2094759,38.00357839999999,0.6931471805599453,1.3862943611198906,7,3,1027,5,5
535,2016-10-25,3300 block of Riverside Dr Dayton Ohio,0.9010913347279288,1,3,Dayton,Ohio,-84.2076175,39.7995186,0.6931471805599453,1.3862943611198906,5,8,1028,0,9
535,2016-10-25,830 Campbell Avenue Southeast Roanoke Virginia,1.1849169104036439,2,3,Roanoke,Virginia,-79.93063850000001,37.2731442,1.0986122886681098,1.3862943611198906,1,11,1028,1,7
941,2018-10-15,1075 Carters Creek Pike Columbia Tennessee,1.2542316284596384,5,0,Columbia,Tennessee,-87.01602319999998,35.7287243,1.791759469228055,0.0,1,7,1029,11,0
51,2014-05-17,2200 block of Adams Place NE Washington District of Columbia,0.5375278407684164,0,5,Washington,District of Columbia,-76.97487989999998,38.9192532,0.0,1.791759469228055,6,1,1030,5,2
51,2014-05-17,84000 block of Pedro Drive Coachella California,0.9010913347279288,1,3,Coachella,California,-116.1887573,33.6851422,0.6931471805599453,1.3862943611198906,3,2,1030,6,2
949,2018-10-29,3252 Mission Inn Ave Riverside California,0.6238324625039507,0,7,Riverside,California,-117.3691,33.98023,0.0,2.0794415416798357,5,4,1031,4,0
508,2016-09-05,2700 block of W Lexington Ave Chicago Illinois,1.1849169104036439,2,3,Chicago,Illinois,-87.69373,41.872262,1.0986122886681098,1.3862943611198906,2,11,1032,2,7
508,2016-09-05,600 block of Moss Street Reading Pennsylvania,0.4828313737302301,0,4,Reading,Pennsylvania,-75.918871,40.3444895,0.0,1.6094379124341005,8,0,1032,10,0
403,2016-03-09,1304 Franklin Ave Pittsburgh Pennsylvania,1.6701199367956057,5,3,Pittsburgh,Pennsylvania,-79.8729304,40.4381811,1.791759469228055,1.3862943611198906,0,9,1033,3,0
561,2016-12-01,,0.9010913347279288,1,3,Clearlake Oaks,California,-84.389488,33.791638,0.6931471805599453,1.3862943611198906,4,6,1034,7,0
697,2017-08-03,3426 18th St NE Washington District of Columbia,0.9010913347279288,1,3,Washington,District of Columbia,-76.9800126,38.9327371,0.6931471805599453,1.3862943611198906,3,7,1035,7,0
898,2018-08-11,4050 E 100th Ave Thornton Colorado,0.9010913347279288,1,3,Thornton,Colorado,-104.9391135,39.8771092,0.6931471805599453,1.3862943611198906,4,6,1036,7,6
898,2018-08-11,1280 Summit St Columbus Ohio,0.4828313737302301,0,4,Columbus,Ohio,-83.00083269999998,39.989038,0.0,1.6094379124341005,8,0,1036,4,20
898,2018-08-11,Geneva St and Mission St San Francisco California,0.9680344001221916,1,4,San Francisco,California,-122.4410222,37.716494,0.6931471805599453,1.6094379124341005,3,6,1036,11,0
197,2015-02-17,7900 Scott Hamilton Little Rock Arkansas,0.9010913347279288,1,3,Little Rock,Arkansas,-92.3203455,34.6774208,0.6931471805599453,1.3862943611198906,4,3,1037,5,15
885,2018-07-21,1000 block of Dundalk Ave Baltimore Maryland,0.4828313737302301,0,4,Baltimore,Maryland,-76.536856,39.2823865,0.0,1.6094379124341005,6,0,1038,4,18
885,2018-07-21,3100 block of W Fulton St Chicago Illinois,1.3065564428360932,2,5,Chicago,Illinois,-87.70399739999998,41.8867864,1.0986122886681098,1.791759469228055,0,11,1038,4,18
882,2018-07-16,300 block of 53rd St NE Washington District of Columbia,0.9680344001221916,1,4,Washington,District of Columbia,-76.92511440000001,38.8940145,0.6931471805599453,1.6094379124341005,1,6,1039,4,19
882,2018-07-16,2100 block of N 4th St Philadelphia Pennsylvania,0.9680344001221916,1,4,Philadelphia,Pennsylvania,-75.1403838,39.9826718,0.6931471805599453,1.6094379124341005,1,6,1039,5,15
882,2018-07-16,2100 block of W 28th St Palm Beach Gardens (Riviera Beach) Florida,1.2518599757979068,2,4,Palm Beach Gardens (Riviera Beach),Florida,-80.08764790000002,26.7844445,1.0986122886681098,1.6094379124341005,1,9,1039,4,8
462,2016-06-30,9500 block of South Loomis Street Chicago Illinois,0.9680344001221916,1,4,Chicago,Illinois,-87.65790109999998,41.7210951,0.6931471805599453,1.6094379124341005,4,11,1040,7,0
880,2018-07-14,9500 block of Fort Foote Rd Fort Washington Maryland,0.4828313737302301,0,4,Fort Washington,Maryland,-77.0230145,38.75895420000001,0.0,1.6094379124341005,6,0,1041,2,6
1114,2019-08-11,3500 block of W Lake St Chicago Illinois,0.583773044716594,0,6,Chicago,Illinois,-87.7137403,41.8849698,0.0,1.9459101490553128,6,3,1042,2,6
936,2018-10-06,Williams St and Telegraph Ave Oakland California,0.583773044716594,0,6,Oakland,California,-122.2697388,37.80894970000001,0.0,1.9459101490553128,7,5,1043,5,2
936,2018-10-06,6802 Cullen Blvd Houston Texas,0.9010913347279288,1,3,Houston,Texas,-95.3539064,29.6892712,0.6931471805599453,1.3862943611198906,5,6,1043,6,0
936,2018-10-06,9453 E 31st St Tulsa Oklahoma,0.4828313737302301,0,4,Tulsa,Oklahoma,-95.8694154,36.1193444,0.0,1.6094379124341005,7,0,1043,1,6
176,2015-01-06,1300 block of NW 62nd Street Miami Florida,0.9010913347279288,1,3,Miami,Florida,-80.2187975,25.8313522,0.6931471805599453,1.3862943611198906,3,2,1044,0,8
594,2017-02-06,11th Street Yazoo City Mississippi,1.1266065387038702,4,0,Yazoo City,Mississippi,-90.4005548,32.8608092,1.6094379124341005,0.0,1,9,1045,5,3
560,2016-11-30,2901 Garrison Blvd Baltimore Maryland,1.2518599757979068,2,4,Baltimore,Maryland,-76.6770866,39.3208039,1.0986122886681098,1.6094379124341005,0,9,1046,4,2
646,2017-05-10,300 block of Centre St Trenton New Jersey,0.9010913347279288,1,3,Trenton,New Jersey,-74.7594865,40.209726,0.6931471805599453,1.3862943611198906,6,7,1047,7,0
995,2019-01-26,300 block of W Roosevelt Albany Georgia,0.4828313737302301,0,4,Albany,Georgia,-84.15484529999998,31.5814776,0.0,1.6094379124341005,9,0,1048,4,2
995,2019-01-26,42350 Church Point Rd Gonzales Louisiana,1.2542316284596384,5,0,Gonzales,Louisiana,-90.8928986,30.2405151,1.791759469228055,0.0,4,6,1048,5,8
995,2019-01-26,2957 N Sherman Dr Indianapolis Indiana,0.5375278407684164,0,5,Indianapolis,Indiana,-86.10234709999996,39.810224700000006,0.0,1.791759469228055,9,2,1048,14,4
995,2019-01-26,612 Bergen St Newark New Jersey,0.9010913347279288,1,3,Newark,New Jersey,-74.19922690000001,40.723135,0.6931471805599453,1.3862943611198906,9,4,1048,3,8
195,2015-02-09,9552 Adler Street New Port Richey Florida,1.178350206951907,3,1,New Port Richey,Florida,-82.617077,28.296372,1.3862943611198906,0.6931471805599453,2,5,1049,2,5
769,2017-12-16,Ferguson Rd Mc Cool (Mccool) Mississippi,0.4828313737302301,0,4,Mc Cool (Mccool),Mississippi,-89.34507029999996,33.2020707,0.0,1.6094379124341005,3,0,1050,0,11
164,2014-12-16,Anna Street Elizabeth New Jersey,0.4828313737302301,0,4,Elizabeth,New Jersey,-74.20323020000002,40.6684438,0.0,1.6094379124341005,5,0,1051,6,6
204,2015-03-01,4900 block of Steyr Street Orange County Florida,0.4828313737302301,0,4,Orange County,Florida,-81.4441252,28.4520588,0.0,1.6094379124341005,5,0,1052,3,4
204,2015-03-01,9855 Chalmers St Detroit Michigan,1.022730867160378,1,5,Detroit,Michigan,-82.9693369,42.4119489,0.6931471805599453,1.791759469228055,4,4,1052,0,14
675,2017-07-01,3200 Humboldt Ave Oakland California,0.4828313737302301,0,4,Oakland,California,-122.2067575,37.7920597,0.0,1.6094379124341005,8,0,1053,1,11
675,2017-07-01,Lincoln Park and Pennsylvania Avenue Newark New Jersey,1.0986122886681096,2,2,Newark,New Jersey,-74.1796367,40.7258888,1.0986122886681098,1.0986122886681098,2,9,1053,2,3
675,2017-07-01,2727 S 13000 Rd E Momence Illinois,0.4828313737302301,0,4,Momence,Illinois,-87.6198026,41.08524120000001,0.0,1.6094379124341005,8,0,1053,3,0
